gesamt
17.282
17.095
16.989
16.767
16.633
16.286
16.245
16.190
16.137
16.100
16.007
16.263
15.927
15.851
15.960
15.951
15.965
15.909
16.158
16.267
16.345
16.281
16.136
16.052
16.045
16.002
15.958
15.838
15.717
15.642
15.450
15.142
14.872
14.658
