STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
       4177;2022092615;    3;  14.7;  67.0;eor
       4177;2022092616;    3;  14.8;  67.0;eor
       4177;2022092617;    3;  14.2;  69.0;eor
       4177;2022092618;    3;  14.4;  67.0;eor
       4177;2022092619;    3;  12.7;  81.0;eor
       4177;2022092620;    3;  12.2;  83.0;eor
       4177;2022092621;    3;  11.1;  92.0;eor
       4177;2022092622;    3;  11.5;  85.0;eor
       4177;2022092623;    3;  10.7;  88.0;eor
       4177;2022092700;    3;  10.6;  91.0;eor
       4177;2022092701;    3;  10.7;  92.0;eor
       4177;2022092702;    3;  10.5;  91.0;eor
       4177;2022092703;    3;  10.5;  90.0;eor
       4177;2022092704;    3;  10.4;  89.0;eor
       4177;2022092705;    3;  10.1;  90.0;eor
       4177;2022092706;    3;   9.9;  89.0;eor
       4177;2022092707;    3;   9.8;  87.0;eor
       4177;2022092708;    3;  10.4;  83.0;eor
       4177;2022092709;    3;  10.9;  83.0;eor
       4177;2022092710;    3;  10.7;  85.0;eor
       4177;2022092711;    3;   9.0;  89.0;eor
       4177;2022092712;    3;   9.0;  87.0;eor
       4177;2022092713;    3;  10.4;  89.0;eor
       4177;2022092714;    3;  10.4;  83.0;eor
       4177;2022092715;    3;  11.4;  82.0;eor
       4177;2022092716;    3;  11.5;  74.0;eor
       4177;2022092717;    3;  10.8;  78.0;eor
       4177;2022092718;    3;   9.8;  82.0;eor
       4177;2022092719;    3;   9.4;  86.0;eor
       4177;2022092720;    3;   9.4;  84.0;eor
       4177;2022092721;    3;   9.8;  82.0;eor
       4177;2022092722;    3;  10.0;  87.0;eor
       4177;2022092723;    3;  10.4;  85.0;eor
       4177;2022092800;    3;  10.7;  87.0;eor
       4177;2022092801;    3;  10.5;  92.0;eor
       4177;2022092802;    3;  10.7;  92.0;eor
       4177;2022092803;    3;  10.1;  94.0;eor
       4177;2022092804;    3;   9.9;  95.0;eor
       4177;2022092805;    3;   9.9;  95.0;eor
       4177;2022092806;    3;   9.9;  95.0;eor
       4177;2022092807;    3;  10.2;  93.0;eor
       4177;2022092808;    3;  10.8;  89.0;eor
       4177;2022092809;    3;  11.4;  86.0;eor
       4177;2022092810;    3;  11.7;  79.0;eor
       4177;2022092811;    3;  13.1;  76.0;eor
       4177;2022092812;    3;  13.5;  71.0;eor
       4177;2022092813;    3;  13.8;  64.0;eor
       4177;2022092814;    3;  14.0;  58.0;eor
       4177;2022092815;    3;  13.8;  62.0;eor
       4177;2022092816;    3;  12.4;  69.0;eor
       4177;2022092817;    3;  11.1;  78.0;eor
       4177;2022092818;    3;   9.6;  90.0;eor
       4177;2022092819;    3;  10.3;  87.0;eor
       4177;2022092820;    3;  10.6;  87.0;eor
       4177;2022092821;    3;   8.8;  89.0;eor
       4177;2022092822;    3;   7.6;  93.0;eor
       4177;2022092823;    3;   7.1;  94.0;eor
       4177;2022092900;    3;   6.9;  95.0;eor
       4177;2022092901;    3;   5.8;  95.0;eor
       4177;2022092902;    3;   7.0;  96.0;eor
       4177;2022092903;    3;   7.5;  95.0;eor
       4177;2022092904;    3;   6.4;  96.0;eor
       4177;2022092905;    3;   5.7;  96.0;eor
       4177;2022092906;    3;   6.1;  98.0;eor
       4177;2022092907;    3;   7.6;  94.0;eor
       4177;2022092908;    3;   9.2;  89.0;eor
       4177;2022092909;    3;  11.9;  80.0;eor
       4177;2022092910;    3;  12.0;  80.0;eor
       4177;2022092911;    3;  13.5;  70.0;eor
       4177;2022092912;    3;  13.7;  71.0;eor
       4177;2022092913;    3;  14.0;  69.0;eor
       4177;2022092914;    3;  13.9;  66.0;eor
       4177;2022092915;    3;  13.6;  62.0;eor
       4177;2022092916;    3;  13.4;  66.0;eor
       4177;2022092917;    3;  11.1;  81.0;eor
       4177;2022092918;    3;  10.1;  85.0;eor
       4177;2022092919;    3;   9.8;  91.0;eor
       4177;2022092920;    3;   9.7;  91.0;eor
       4177;2022092921;    3;   9.1;  93.0;eor
       4177;2022092922;    3;   8.5;  96.0;eor
       4177;2022092923;    3;   9.2;  95.0;eor
       4177;2022093000;    3;   8.8;  95.0;eor
       4177;2022093001;    3;   8.6;  97.0;eor
       4177;2022093002;    3;   8.2;  97.0;eor
       4177;2022093003;    3;   8.2;  96.0;eor
       4177;2022093004;    3;   8.3;  97.0;eor
       4177;2022093005;    3;   8.4;  97.0;eor
       4177;2022093006;    3;   8.3;  96.0;eor
       4177;2022093007;    3;   9.1;  95.0;eor
       4177;2022093008;    3;  10.1;  86.0;eor
       4177;2022093009;    3;  11.2;  81.0;eor
       4177;2022093010;    3;  12.1;  81.0;eor
       4177;2022093011;    3;  13.8;  76.0;eor
       4177;2022093012;    3;  14.9;  67.0;eor
       4177;2022093013;    3;  15.9;  57.0;eor
       4177;2022093014;    3;  15.8;  59.0;eor
       4177;2022093015;    3;  16.7;  60.0;eor
       4177;2022093016;    3;  16.1;  57.0;eor
       4177;2022093017;    3;  14.7;  69.0;eor
       4177;2022093018;    3;  11.1;  88.0;eor
       4177;2022093019;    3;   9.4;  94.0;eor
       4177;2022093020;    3;   8.9;  95.0;eor
       4177;2022093021;    3;   7.9;  95.0;eor
       4177;2022093022;    3;   8.2;  96.0;eor
       4177;2022093023;    3;   8.2;  93.0;eor
       4177;2022100100;    3;   9.4;  89.0;eor
       4177;2022100101;    3;   9.3;  87.0;eor
       4177;2022100102;    3;   9.7;  86.0;eor
       4177;2022100103;    3;  10.9;  80.0;eor
       4177;2022100104;    3;  11.0;  79.0;eor
       4177;2022100105;    3;  11.7;  75.0;eor
       4177;2022100106;    3;  10.9;  82.0;eor
       4177;2022100107;    3;  10.8;  83.0;eor
       4177;2022100108;    3;  11.0;  86.0;eor
       4177;2022100109;    3;  10.8;  90.0;eor
       4177;2022100110;    3;  11.4;  89.0;eor
       4177;2022100111;    3;  12.0;  90.0;eor
       4177;2022100112;    3;  12.7;  84.0;eor
       4177;2022100113;    3;  13.8;  80.0;eor
       4177;2022100114;    3;  14.7;  77.0;eor
       4177;2022100115;    3;  14.8;  76.0;eor
       4177;2022100116;    3;  14.9;  76.0;eor
       4177;2022100117;    3;  14.7;  78.0;eor
       4177;2022100118;    3;  13.6;  89.0;eor
       4177;2022100119;    3;  13.5;  89.0;eor
       4177;2022100120;    3;  13.6;  89.0;eor
       4177;2022100121;    3;  13.9;  88.0;eor
       4177;2022100122;    3;  14.0;  87.0;eor
       4177;2022100123;    3;  14.1;  85.0;eor
       4177;2022100200;    3;  13.9;  88.0;eor
       4177;2022100201;    3;  14.2;  86.0;eor
       4177;2022100202;    3;  14.5;  83.0;eor
       4177;2022100203;    3;  14.3;  85.0;eor
       4177;2022100204;    3;  14.3;  85.0;eor
       4177;2022100205;    3;  13.4;  93.0;eor
       4177;2022100206;    3;  13.2;  95.0;eor
       4177;2022100207;    3;  12.9;  96.0;eor
       4177;2022100208;    3;  12.9;  96.0;eor
       4177;2022100209;    3;  13.1;  95.0;eor
       4177;2022100210;    3;  13.4;  94.0;eor
       4177;2022100211;    3;  13.4;  94.0;eor
       4177;2022100212;    3;  13.9;  94.0;eor
       4177;2022100213;    3;  14.2;  94.0;eor
       4177;2022100214;    3;  13.9;  95.0;eor
       4177;2022100215;    3;  13.9;  96.0;eor
       4177;2022100216;    3;  13.5;  96.0;eor
       4177;2022100217;    3;  13.4;  97.0;eor
       4177;2022100218;    3;  13.1;  97.0;eor
       4177;2022100219;    3;  12.9;  97.0;eor
       4177;2022100220;    3;  12.4;  97.0;eor
       4177;2022100221;    3;  12.2;  97.0;eor
       4177;2022100222;    3;  11.9;  98.0;eor
       4177;2022100223;    3;  11.8;  99.0;eor
       4177;2022100300;    3;  11.5; 100.0;eor
       4177;2022100301;    3;  10.0;  99.0;eor
       4177;2022100302;    3;  10.8;  98.0;eor
       4177;2022100303;    3;  10.0; 100.0;eor
       4177;2022100304;    3;  10.0;  99.0;eor
       4177;2022100305;    3;  10.4;  99.0;eor
       4177;2022100306;    3;  10.4;  98.0;eor
       4177;2022100307;    3;  11.0;  98.0;eor
       4177;2022100308;    3;  11.6;  94.0;eor
       4177;2022100309;    3;  12.3;  85.0;eor
       4177;2022100310;    3;  13.5;  81.0;eor
       4177;2022100311;    3;  14.4;  73.0;eor
       4177;2022100312;    3;  15.0;  63.0;eor
       4177;2022100313;    3;  15.5;  66.0;eor
       4177;2022100314;    3;  16.0;  58.0;eor
       4177;2022100315;    3;  16.2;  57.0;eor
       4177;2022100316;    3;  15.7;  63.0;eor
       4177;2022100317;    3;  14.3;  69.0;eor
       4177;2022100318;    3;  11.3;  86.0;eor
       4177;2022100319;    3;   9.5;  94.0;eor
       4177;2022100320;    3;   8.8;  95.0;eor
       4177;2022100321;    3;   7.8;  96.0;eor
       4177;2022100322;    3;   8.5;  94.0;eor
       4177;2022100323;    3;   8.6;  92.0;eor
       4177;2022100400;    3;   7.1;  96.0;eor
       4177;2022100401;    3;   6.8;  97.0;eor
       4177;2022100402;    3;   7.2;  95.0;eor
       4177;2022100403;    3;   6.0;  97.0;eor
       4177;2022100404;    3;   5.1;  98.0;eor
       4177;2022100405;    3;   4.4;  98.0;eor
       4177;2022100406;    3;   4.5;  98.0;eor
       4177;2022100407;    3;   6.6;  99.0;eor
       4177;2022100408;    3;   7.6;  97.0;eor
       4177;2022100409;    3;   8.4;  97.0;eor
       4177;2022100410;    3;   9.7;  90.0;eor
       4177;2022100411;    3;  12.5;  78.0;eor
       4177;2022100412;    3;  15.2;  67.0;eor
       4177;2022100413;    3;  16.3;  60.0;eor
       4177;2022100414;    3;  17.9;  58.0;eor
       4177;2022100415;    3;  17.8;  61.0;eor
       4177;2022100416;    3;  17.9;  61.0;eor
       4177;2022100417;    3;  16.4;  69.0;eor
       4177;2022100418;    3;  12.7;  92.0;eor
       4177;2022100419;    3;  10.9;  96.0;eor
       4177;2022100420;    3;  10.1;  97.0;eor
       4177;2022100421;    3;   9.4;  98.0;eor
       4177;2022100422;    3;   8.5;  98.0;eor
       4177;2022100423;    3;   7.7;  97.0;eor
       4177;2022100500;    3;   7.4; 100.0;eor
       4177;2022100501;    3;   7.1;  98.0;eor
       4177;2022100502;    3;   6.7;  98.0;eor
       4177;2022100503;    3;   6.5;  98.0;eor
       4177;2022100504;    3;   9.3;  99.0;eor
       4177;2022100505;    3;   9.0; 100.0;eor
       4177;2022100506;    3;   8.6; 100.0;eor
       4177;2022100507;    3;   9.3;  98.0;eor
       4177;2022100508;    3;  10.2;  99.0;eor
       4177;2022100509;    3;  12.7;  90.0;eor
       4177;2022100510;    3;  15.4;  78.0;eor
       4177;2022100511;    3;  18.9;  69.0;eor
       4177;2022100512;    3;  21.1;  64.0;eor
       4177;2022100513;    3;  22.4;  57.0;eor
       4177;2022100514;    3;  23.3;  56.0;eor
       4177;2022100515;    3;  23.3;  52.0;eor
       4177;2022100516;    3;  23.1;  51.0;eor
       4177;2022100517;    3;  20.8;  60.0;eor
       4177;2022100518;    3;  17.4;  72.0;eor
       4177;2022100519;    3;  16.1;  74.0;eor
       4177;2022100520;    3;  13.9;  79.0;eor
       4177;2022100521;    3;  15.5;  77.0;eor
       4177;2022100522;    3;  15.4;  76.0;eor
       4177;2022100523;    3;  14.8;  78.0;eor
       4177;2022100600;    3;  15.9;  72.0;eor
       4177;2022100601;    3;  15.1;  77.0;eor
       4177;2022100602;    3;  14.3;  79.0;eor
       4177;2022100603;    3;  14.0;  84.0;eor
       4177;2022100604;    3;  15.8;  80.0;eor
       4177;2022100605;    3;  15.6;  84.0;eor
       4177;2022100606;    3;  15.5;  77.0;eor
       4177;2022100607;    3;  15.0;  78.0;eor
       4177;2022100608;    3;  15.4;  78.0;eor
       4177;2022100609;    3;  16.2;  71.0;eor
       4177;2022100610;    3;  17.1;  68.0;eor
       4177;2022100611;    3;  17.3;  64.0;eor
       4177;2022100612;    3;  18.1;  60.0;eor
       4177;2022100613;    3;  17.8;  61.0;eor
       4177;2022100614;    3;  19.1;  58.0;eor
       4177;2022100615;    3;  19.0;  56.0;eor
       4177;2022100616;    3;  18.3;  58.0;eor
       4177;2022100617;    3;  16.0;  74.0;eor
       4177;2022100618;    3;  12.1;  91.0;eor
       4177;2022100619;    3;  11.5;  92.0;eor
       4177;2022100620;    3;  11.8;  93.0;eor
       4177;2022100621;    3;  12.4;  93.0;eor
       4177;2022100622;    3;  11.9;  87.0;eor
       4177;2022100623;    3;  11.8;  88.0;eor
       4177;2022100700;    3;  12.5;  86.0;eor
       4177;2022100701;    3;  12.5;  86.0;eor
       4177;2022100702;    3;  12.3;  83.0;eor
       4177;2022100703;    3;  12.0;  81.0;eor
       4177;2022100704;    3;  11.8;  79.0;eor
       4177;2022100705;    3;  11.3;  80.0;eor
       4177;2022100706;    3;  11.1;  81.0;eor
       4177;2022100707;    3;  10.7;  81.0;eor
       4177;2022100708;    3;  10.9;  80.0;eor
       4177;2022100709;    3;  12.6;  74.0;eor
       4177;2022100710;    3;  14.6;  69.0;eor
       4177;2022100711;    3;  16.6;  67.0;eor
       4177;2022100712;    3;  17.7;  65.0;eor
       4177;2022100713;    3;  19.3;  60.0;eor
       4177;2022100714;    3;  20.1;  59.0;eor
       4177;2022100715;    3;  19.5;  62.0;eor
       4177;2022100716;    3;  19.4;  64.0;eor
       4177;2022100717;    3;  16.0;  85.0;eor
       4177;2022100718;    3;  14.2;  91.0;eor
       4177;2022100719;    3;  13.4;  94.0;eor
       4177;2022100720;    3;  13.6;  94.0;eor
       4177;2022100721;    3;  13.7;  93.0;eor
       4177;2022100722;    3;  13.8;  95.0;eor
       4177;2022100723;    3;  13.2;  96.0;eor
       4177;2022100800;    3;  13.3;  95.0;eor
       4177;2022100801;    3;  13.7;  94.0;eor
       4177;2022100802;    3;  14.0;  91.0;eor
       4177;2022100803;    3;  14.1;  92.0;eor
       4177;2022100804;    3;  13.9;  93.0;eor
       4177;2022100805;    3;  13.8;  93.0;eor
       4177;2022100806;    3;  13.3;  94.0;eor
       4177;2022100807;    3;  13.2;  93.0;eor
       4177;2022100808;    3;  13.7;  86.0;eor
       4177;2022100809;    3;  15.3;  73.0;eor
       4177;2022100810;    3;  16.5;  57.0;eor
       4177;2022100811;    3;  17.0;  57.0;eor
       4177;2022100812;    3;  17.4;  55.0;eor
       4177;2022100813;    3;  18.1;  54.0;eor
       4177;2022100814;    3;  17.6;  55.0;eor
       4177;2022100815;    3;  18.0;  56.0;eor
       4177;2022100816;    3;  16.8;  59.0;eor
       4177;2022100817;    3;  15.2;  66.0;eor
       4177;2022100818;    3;  12.7;  86.0;eor
       4177;2022100819;    3;  10.8;  90.0;eor
       4177;2022100820;    3;   9.7;  93.0;eor
       4177;2022100821;    3;   8.5;  97.0;eor
       4177;2022100822;    3;   8.8;  97.0;eor
       4177;2022100823;    3;   7.8;  97.0;eor
       4177;2022100900;    3;   7.7;  97.0;eor
       4177;2022100901;    3;   7.6;  97.0;eor
       4177;2022100902;    3;   7.9;  95.0;eor
       4177;2022100903;    3;   7.4;  95.0;eor
       4177;2022100904;    3;   7.4;  94.0;eor
       4177;2022100905;    3;   7.1;  94.0;eor
       4177;2022100906;    3;   6.7;  94.0;eor
       4177;2022100907;    3;   7.7;  91.0;eor
       4177;2022100908;    3;   9.7;  85.0;eor
       4177;2022100909;    3;  12.5;  76.0;eor
       4177;2022100910;    3;  14.6;  64.0;eor
       4177;2022100911;    3;  16.3;  58.0;eor
       4177;2022100912;    3;  17.6;  52.0;eor
       4177;2022100913;    3;  17.9;  48.0;eor
       4177;2022100914;    3;  18.9;  43.0;eor
       4177;2022100915;    3;  18.7;  43.0;eor
       4177;2022100916;    3;  18.0;  47.0;eor
       4177;2022100917;    3;  15.8;  55.0;eor
       4177;2022100918;    3;  12.2;  73.0;eor
       4177;2022100919;    3;  11.8;  76.0;eor
       4177;2022100920;    3;  11.0;  81.0;eor
       4177;2022100921;    3;  10.7;  85.0;eor
       4177;2022100922;    3;   8.9;  90.0;eor
       4177;2022100923;    3;   7.8;  95.0;eor
       4177;2022101000;    3;   6.9;  96.0;eor
       4177;2022101001;    3;   6.7;  96.0;eor
       4177;2022101002;    3;   7.3;  95.0;eor
       4177;2022101003;    3;   6.9;  95.0;eor
       4177;2022101004;    3;   6.3;  96.0;eor
       4177;2022101005;    3;   6.6;  98.0;eor
       4177;2022101006;    3;   8.3;  96.0;eor
       4177;2022101007;    3;   9.7;  94.0;eor
       4177;2022101008;    3;  12.5;  82.0;eor
       4177;2022101009;    3;  15.1;  73.0;eor
       4177;2022101010;    3;  16.9;  69.0;eor
       4177;2022101011;    3;  19.7;  62.0;eor
       4177;2022101012;    3;  21.5;  56.0;eor
       4177;2022101013;    3;  22.5;  50.0;eor
       4177;2022101014;    3;  22.2;  49.0;eor
       4177;2022101015;    3;  21.9;  54.0;eor
       4177;2022101016;    3;  21.1;  59.0;eor
       4177;2022101017;    3;  17.8;  80.0;eor
       4177;2022101018;    3;  16.5;  85.0;eor
       4177;2022101019;    3;  17.1;  82.0;eor
       4177;2022101020;    3;  17.3;  82.0;eor
       4177;2022101021;    3;  17.6;  75.0;eor
       4177;2022101022;    3;  16.8;  77.0;eor
       4177;2022101023;    3;  16.8;  78.0;eor
       4177;2022101100;    3;  16.2;  79.0;eor
       4177;2022101101;    3;  15.7;  81.0;eor
       4177;2022101102;    3;  15.3;  81.0;eor
       4177;2022101103;    3;  14.8;  84.0;eor
       4177;2022101104;    3;  14.0;  84.0;eor
       4177;2022101105;    3;  12.9;  88.0;eor
       4177;2022101106;    3;  13.0;  87.0;eor
       4177;2022101107;    3;  12.8;  80.0;eor
       4177;2022101108;    3;  12.5;  74.0;eor
       4177;2022101109;    3;  12.2;  74.0;eor
       4177;2022101110;    3;  13.1;  74.0;eor
       4177;2022101111;    3;  13.9;  73.0;eor
       4177;2022101112;    3;  15.1;  71.0;eor
       4177;2022101113;    3;  15.8;  70.0;eor
       4177;2022101114;    3;  16.5;  68.0;eor
       4177;2022101115;    3;  16.4;  70.0;eor
       4177;2022101116;    3;  16.2;  69.0;eor
       4177;2022101117;    3;  14.7;  67.0;eor
       4177;2022101118;    3;  14.0;  67.0;eor
       4177;2022101119;    3;  13.0;  71.0;eor
       4177;2022101120;    3;  11.6;  79.0;eor
       4177;2022101121;    3;  12.3;  79.0;eor
       4177;2022101122;    3;  12.0;  83.0;eor
       4177;2022101123;    3;  10.6;  89.0;eor
       4177;2022101200;    3;  11.1;  90.0;eor
       4177;2022101201;    3;  10.5;  89.0;eor
       4177;2022101202;    3;   9.9;  86.0;eor
       4177;2022101203;    3;   9.9;  84.0;eor
       4177;2022101204;    3;   9.0;  86.0;eor
       4177;2022101205;    3;   8.8;  86.0;eor
       4177;2022101206;    3;   8.8;  89.0;eor
       4177;2022101207;    3;   9.6;  85.0;eor
       4177;2022101208;    3;  10.7;  83.0;eor
       4177;2022101209;    3;  12.5;  75.0;eor
       4177;2022101210;    3;  13.8;  73.0;eor
       4177;2022101211;    3;  15.3;  70.0;eor
       4177;2022101212;    3;  17.0;  65.0;eor
       4177;2022101213;    3;  17.6;  63.0;eor
       4177;2022101214;    3;  18.4;  62.0;eor
       4177;2022101215;    3;  18.0;  63.0;eor
       4177;2022101216;    3;  17.7;  66.0;eor
       4177;2022101217;    3;  15.9;  74.0;eor
       4177;2022101218;    3;  12.8;  90.0;eor
       4177;2022101219;    3;  11.5;  93.0;eor
       4177;2022101220;    3;  10.6;  96.0;eor
       4177;2022101221;    3;   9.6;  97.0;eor
       4177;2022101222;    3;   9.1;  98.0;eor
       4177;2022101223;    3;   9.2;  99.0;eor
       4177;2022101300;    3;  10.4;  97.0;eor
       4177;2022101301;    3;   9.0;  99.0;eor
       4177;2022101302;    3;   9.4;  99.0;eor
       4177;2022101303;    3;   9.7;  96.0;eor
       4177;2022101304;    3;   9.8;  97.0;eor
       4177;2022101305;    3;   9.7;  97.0;eor
       4177;2022101306;    3;   9.9;  97.0;eor
       4177;2022101307;    3;  10.6;  96.0;eor
       4177;2022101308;    3;  11.3;  94.0;eor
       4177;2022101309;    3;  12.3;  89.0;eor
       4177;2022101310;    3;  13.3;  86.0;eor
       4177;2022101311;    3;  13.9;  84.0;eor
       4177;2022101312;    3;  14.9;  81.0;eor
       4177;2022101313;    3;  15.5;  80.0;eor
       4177;2022101314;    3;  16.5;  76.0;eor
       4177;2022101315;    3;  16.8;  76.0;eor
       4177;2022101316;    3;  16.5;  78.0;eor
       4177;2022101317;    3;  15.6;  81.0;eor
       4177;2022101318;    3;  14.6;  87.0;eor
       4177;2022101319;    3;  14.4;  85.0;eor
       4177;2022101320;    3;  14.5;  86.0;eor
       4177;2022101321;    3;  14.0;  87.0;eor
       4177;2022101322;    3;  13.9;  88.0;eor
       4177;2022101323;    3;  13.5;  90.0;eor
       4177;2022101400;    3;  13.3;  92.0;eor
       4177;2022101401;    3;  13.4;  92.0;eor
       4177;2022101402;    3;  13.0;  95.0;eor
       4177;2022101403;    3;  12.3;  96.0;eor
       4177;2022101404;    3;  12.5;  97.0;eor
       4177;2022101405;    3;  11.2;  96.0;eor
       4177;2022101406;    3;  11.5;  96.0;eor
       4177;2022101407;    3;  12.9;  94.0;eor
       4177;2022101408;    3;  14.3;  87.0;eor
       4177;2022101409;    3;  15.2;  80.0;eor
       4177;2022101410;    3;  16.0;  76.0;eor
       4177;2022101411;    3;  15.3;  87.0;eor
       4177;2022101412;    3;  17.1;  78.0;eor
       4177;2022101413;    3;  18.2;  72.0;eor
       4177;2022101414;    3;  15.9;  89.0;eor
       4177;2022101415;    3;  16.4;  90.0;eor
       4177;2022101416;    3;  16.4;  88.0;eor
       4177;2022101417;    3;  15.9;  88.0;eor
       4177;2022101418;    3;  15.6;  87.0;eor
       4177;2022101419;    3;  14.8;  90.0;eor
       4177;2022101420;    3;  14.9;  92.0;eor
       4177;2022101421;    3;  15.2;  93.0;eor
       4177;2022101422;    3;  15.2;  94.0;eor
       4177;2022101423;    3;  15.6;  92.0;eor
       4177;2022101500;    3;  16.1;  90.0;eor
       4177;2022101501;    3;  16.0;  93.0;eor
       4177;2022101502;    3;  16.0;  95.0;eor
       4177;2022101503;    3;  16.4;  94.0;eor
       4177;2022101504;    3;  16.5;  91.0;eor
       4177;2022101505;    3;  16.3;  92.0;eor
       4177;2022101506;    3;  16.1;  90.0;eor
       4177;2022101507;    3;  15.8;  93.0;eor
       4177;2022101508;    3;  16.0;  94.0;eor
       4177;2022101509;    3;  16.2;  94.0;eor
       4177;2022101510;    3;  17.3;  87.0;eor
       4177;2022101511;    3;  17.8;  83.0;eor
       4177;2022101512;    3;  17.9;  78.0;eor
       4177;2022101513;    3;  16.8;  89.0;eor
       4177;2022101514;    3;  16.3;  90.0;eor
       4177;2022101515;    3;  16.4;  91.0;eor
       4177;2022101516;    3;  17.0;  85.0;eor
       4177;2022101517;    3;  16.3;  90.0;eor
       4177;2022101518;    3;  16.3;  91.0;eor
       4177;2022101519;    3;  17.1;  83.0;eor
       4177;2022101520;    3;  17.0;  84.0;eor
       4177;2022101521;    3;  16.3;  90.0;eor
       4177;2022101522;    3;  17.0;  85.0;eor
       4177;2022101523;    3;  16.3;  89.0;eor
       4177;2022101600;    3;  15.1;  96.0;eor
       4177;2022101601;    3;  15.2;  94.0;eor
       4177;2022101602;    3;  15.0;  96.0;eor
       4177;2022101603;    3;  14.5;  98.0;eor
       4177;2022101604;    3;  14.1;  97.0;eor
       4177;2022101605;    3;  14.3;  97.0;eor
       4177;2022101606;    3;  14.6;  96.0;eor
       4177;2022101607;    3;  15.6;  90.0;eor
       4177;2022101608;    3;  16.2;  90.0;eor
       4177;2022101609;    3;  17.4;  84.0;eor
       4177;2022101610;    3;  18.7;  78.0;eor
       4177;2022101611;    3;  20.2;  72.0;eor
       4177;2022101612;    3;  20.9;  68.0;eor
       4177;2022101613;    3;  21.3;  66.0;eor
       4177;2022101614;    3;  20.9;  68.0;eor
       4177;2022101615;    3;  21.4;  65.0;eor
       4177;2022101616;    3;  20.9;  74.0;eor
       4177;2022101617;    3;  18.0;  87.0;eor
       4177;2022101618;    3;  16.4;  94.0;eor
       4177;2022101619;    3;  15.3;  97.0;eor
       4177;2022101620;    3;  14.6;  98.0;eor
       4177;2022101621;    3;  13.9;  98.0;eor
       4177;2022101622;    3;  13.0;  97.0;eor
       4177;2022101623;    3;  12.5;  98.0;eor
       4177;2022101700;    3;  11.8;  98.0;eor
       4177;2022101701;    3;  11.5;  99.0;eor
       4177;2022101702;    3;  10.9;  98.0;eor
       4177;2022101703;    3;  10.4;  96.0;eor
       4177;2022101704;    3;  10.1;  97.0;eor
       4177;2022101705;    3;   9.9;  97.0;eor
       4177;2022101706;    3;  10.0;  97.0;eor
       4177;2022101707;    3;  11.9;  95.0;eor
       4177;2022101708;    3;  14.0;  91.0;eor
       4177;2022101709;    3;  16.7;  82.0;eor
       4177;2022101710;    3;  18.6;  74.0;eor
       4177;2022101711;    3;  20.7;  68.0;eor
       4177;2022101712;    3;  22.3;  63.0;eor
       4177;2022101713;    3;  23.4;  60.0;eor
       4177;2022101714;    3;  24.2;  57.0;eor
       4177;2022101715;    3;  24.4;  56.0;eor
       4177;2022101716;    3;  23.2;  59.0;eor
       4177;2022101717;    3;  18.6;  85.0;eor
       4177;2022101718;    3;  17.3;  87.0;eor
       4177;2022101719;    3;  15.9;  95.0;eor
       4177;2022101720;    3;  14.9;  96.0;eor
       4177;2022101721;    3;  14.2;  96.0;eor
       4177;2022101722;    3;  14.1;  98.0;eor
       4177;2022101723;    3;  13.8;  96.0;eor
       4177;2022101800;    3;  13.8;  97.0;eor
       4177;2022101801;    3;  14.6;  94.0;eor
       4177;2022101802;    3;  14.5;  96.0;eor
       4177;2022101803;    3;  14.0;  94.0;eor
       4177;2022101804;    3;  13.3;  96.0;eor
       4177;2022101805;    3;  14.3;  94.0;eor
       4177;2022101806;    3;  14.2;  94.0;eor
       4177;2022101807;    3;  15.2;  93.0;eor
       4177;2022101808;    3;  15.8;  90.0;eor
       4177;2022101809;    3;  17.6;  85.0;eor
       4177;2022101810;    3;  19.0;  76.0;eor
       4177;2022101811;    3;  20.7;  72.0;eor
       4177;2022101812;    3;  20.0;  76.0;eor
       4177;2022101813;    3;  20.8;  72.0;eor
       4177;2022101814;    3;  20.6;  71.0;eor
       4177;2022101815;    3;  20.5;  71.0;eor
       4177;2022101816;    3;  20.0;  72.0;eor
       4177;2022101817;    3;  18.9;  76.0;eor
       4177;2022101818;    3;  18.3;  81.0;eor
       4177;2022101819;    3;  17.7;  87.0;eor
       4177;2022101820;    3;  17.4;  90.0;eor
       4177;2022101821;    3;  16.5;  93.0;eor
       4177;2022101822;    3;  16.0;  96.0;eor
       4177;2022101823;    3;  15.4;  98.0;eor
       4177;2022101900;    3;  15.2;  99.0;eor
       4177;2022101901;    3;  14.8;  99.0;eor
       4177;2022101902;    3;  14.8; 100.0;eor
       4177;2022101903;    3;  14.4;  99.0;eor
       4177;2022101904;    3;  14.2;  99.0;eor
       4177;2022101905;    3;  14.1;  98.0;eor
       4177;2022101906;    3;  14.2;  98.0;eor
       4177;2022101907;    3;  14.2;  96.0;eor
       4177;2022101908;    3;  14.9;  94.0;eor
       4177;2022101909;    3;  15.8;  89.0;eor
       4177;2022101910;    3;  16.1;  87.0;eor
       4177;2022101911;    3;  17.5;  81.0;eor
       4177;2022101912;    3;  18.0;  77.0;eor
       4177;2022101913;    3;  17.5;  75.0;eor
       4177;2022101914;    3;  18.4;  71.0;eor
       4177;2022101915;    3;  18.2;  70.0;eor
       4177;2022101916;    3;  17.7;  73.0;eor
       4177;2022101917;    3;  16.0;  83.0;eor
       4177;2022101918;    3;  15.2;  86.0;eor
       4177;2022101919;    3;  14.2;  88.0;eor
       4177;2022101920;    3;  13.6;  89.0;eor
